Point_Index,Sweep_Timestamp,Temperature_C,Frequency_Hz,Real_S11,Imag_S11,Current_Step
53,2025-12-08 13:05:18,9.94,5200740000.0,7.07106803666e-11,7.07106803666e-11,2
54,2025-12-08 13:05:18,9.94,5300735000.0,7.07106803666e-11,7.07106803666e-11,2
55,2025-12-08 13:05:18,9.94,5400730000.0,7.07106803666e-11,7.07106803666e-11,2
56,2025-12-08 13:05:18,9.94,5500725000.0,7.07106803666e-11,7.07106803666e-11,2
57,2025-12-08 13:05:18,9.94,5600720000.0,7.07106803666e-11,7.07106803666e-11,2
58,2025-12-08 13:05:18,9.94,5700715000.0,7.07106803666e-11,7.07106803666e-11,2
59,2025-12-08 13:05:18,9.94,5800710000.0,7.07106803666e-11,7.07106803666e-11,2
60,2025-12-08 13:05:18,9.94,5900705000.0,7.07106803666e-11,7.07106803666e-11,2
61,2025-12-08 13:05:18,9.94,6000700000.0,7.07106803666e-11,7.07106803666e-11,2
62,2025-12-08 13:05:18,9.94,6100695000.0,7.07106803666e-11,7.07106803666e-11,2
63,2025-12-08 13:05:18,9.94,6200690000.0,7.07106803666e-11,7.07106803666e-11,2
64,2025-12-08 13:05:18,9.94,6300685000.0,7.07106803666e-11,7.07106803666e-11,2
65,2025-12-08 13:05:18,9.94,6400680000.0,7.07106803666e-11,7.07106803666e-11,2
66,2025-12-08 13:05:18,9.94,6500675000.0,7.07106803666e-11,7.07106803666e-11,2
67,2025-12-08 13:05:18,9.94,6600670000.0,7.07106803666e-11,7.07106803666e-11,2
68,2025-12-08 13:05:18,9.94,6700665000.0,7.07106803666e-11,7.07106803666e-11,2
69,2025-12-08 13:05:18,9.94,6800660000.0,7.07106803666e-11,7.07106803666e-11,2
70,2025-12-08 13:05:18,9.94,6900655000.0,7.07106803666e-11,7.07106803666e-11,2
71,2025-12-08 13:05:18,9.94,7000650000.0,7.07106803666e-11,7.07106803666e-11,2
72,2025-12-08 13:05:18,9.94,7100645000.0,7.07106803666e-11,7.07106803666e-11,2
73,2025-12-08 13:05:18,9.94,7200640000.0,7.07106803666e-11,7.07106803666e-11,2
74,2025-12-08 13:05:18,9.94,7300635000.0,7.07106803666e-11,7.07106803666e-11,2
75,2025-12-08 13:05:18,9.94,7400630000.0,7.07106803666e-11,7.07106803666e-11,2
76,2025-12-08 13:05:18,9.94,7500625000.0,7.07106803666e-11,7.07106803666e-11,2
77,2025-12-08 13:05:18,9.94,7600620000.0,7.07106803666e-11,7.07106803666e-11,2
78,2025-12-08 13:05:18,9.94,7700615000.0,7.07106803666e-11,7.07106803666e-11,2
79,2025-12-08 13:05:18,9.94,7800610000.0,7.07106803666e-11,7.07106803666e-11,2
80,2025-12-08 13:05:18,9.94,7900605000.0,7.07106803666e-11,7.07106803666e-11,2
81,2025-12-08 13:05:18,9.94,8000600000.0,7.07106803666e-11,7.07106803666e-11,2
82,2025-12-08 13:05:18,9.94,8100595000.0,7.07106803666e-11,7.07106803666e-11,2
83,2025-12-08 13:05:18,9.94,8200590000.0,7.07106803666e-11,7.07106803666e-11,2
84,2025-12-08 13:05:18,9.94,8300585000.0,7.07106803666e-11,7.07106803666e-11,2
85,2025-12-08 13:05:18,9.94,8400580000.0,7.07106803666e-11,7.07106803666e-11,2
86,2025-12-08 13:05:18,9.94,8500575000.0,7.07106803666e-11,7.07106803666e-11,2
87,2025-12-08 13:05:18,9.94,8600570000.0,7.07106803666e-11,7.07106803666e-11,2
88,2025-12-08 13:05:18,9.94,8700565000.0,7.07106803666e-11,7.07106803666e-11,2
89,2025-12-08 13:05:18,9.94,8800560000.0,7.07106803666e-11,7.07106803666e-11,2
90,2025-12-08 13:05:18,9.94,8900555000.0,7.07106803666e-11,7.07106803666e-11,2
91,2025-12-08 13:05:18,9.94,9000550000.0,7.07106803666e-11,7.07106803666e-11,2
92,2025-12-08 13:05:18,9.94,9100545000.0,7.07106803666e-11,7.07106803666e-11,2
93,2025-12-08 13:05:18,9.94,9200540000.0,7.07106803666e-11,7.07106803666e-11,2
94,2025-12-08 13:05:18,9.94,9300535000.0,7.07106803666e-11,7.07106803666e-11,2
95,2025-12-08 13:05:18,9.94,9400530000.0,7.07106803666e-11,7.07106803666e-11,2
96,2025-12-08 13:05:18,9.94,9500525000.0,7.07106803666e-11,7.07106803666e-11,2
97,2025-12-08 13:05:18,9.94,9600520000.0,7.07106803666e-11,7.07106803666e-11,2
98,2025-12-08 13:05:18,9.94,9700515000.0,7.07106803666e-11,7.07106803666e-11,2
99,2025-12-08 13:05:18,9.94,9800510000.0,7.07106803666e-11,7.07106803666e-11,2
100,2025-12-08 13:05:18,9.94,9900505000.0,7.07106803666e-11,7.07106803666e-11,2
101,2025-12-08 13:05:18,9.94,10000500000.0,7.07106803666e-11,7.07106803666e-11,2
102,2025-12-08 13:05:18,9.94,10100495000.0,7.07106803666e-11,7.07106803666e-11,2
103,2025-12-08 13:05:18,9.94,10200490000.0,7.07106803666e-11,7.07106803666e-11,2
104,2025-12-08 13:05:18,9.94,10300485000.0,7.07106803666e-11,7.07106803666e-11,2
105,2025-12-08 13:05:18,9.94,10400480000.0,7.07106803666e-11,7.07106803666e-11,2
106,2025-12-08 13:05:18,9.94,10500475000.0,7.07106803666e-11,7.07106803666e-11,2
107,2025-12-08 13:05:18,9.94,10600470000.0,7.07106803666e-11,7.07106803666e-11,2
108,2025-12-08 13:05:18,9.94,10700465000.0,7.07106803666e-11,7.07106803666e-11,2
109,2025-12-08 13:05:18,9.94,10800460000.0,7.07106803666e-11,7.07106803666e-11,2
110,2025-12-08 13:05:18,9.94,10900455000.0,7.07106803666e-11,7.07106803666e-11,2
111,2025-12-08 13:05:18,9.94,11000450000.0,7.07106803666e-11,7.07106803666e-11,2
112,2025-12-08 13:05:18,9.94,11100445000.0,7.07106803666e-11,7.07106803666e-11,2
113,2025-12-08 13:05:18,9.94,11200440000.0,7.07106803666e-11,7.07106803666e-11,2
114,2025-12-08 13:05:18,9.94,11300435000.0,7.07106803666e-11,7.07106803666e-11,2
115,2025-12-08 13:05:18,9.94,11400430000.0,7.07106803666e-11,7.07106803666e-11,2
116,2025-12-08 13:05:18,9.94,11500425000.0,7.07106803666e-11,7.07106803666e-11,2
117,2025-12-08 13:05:18,9.94,11600420000.0,7.07106803666e-11,7.07106803666e-11,2
118,2025-12-08 13:05:18,9.94,11700415000.0,7.07106803666e-11,7.07106803666e-11,2
119,2025-12-08 13:05:18,9.94,11800410000.0,7.07106803666e-11,7.07106803666e-11,2
120,2025-12-08 13:05:18,9.94,11900405000.0,7.07106803666e-11,7.07106803666e-11,2
121,2025-12-08 13:05:18,9.94,12000400000.0,7.07106803666e-11,7.07106803666e-11,2
122,2025-12-08 13:05:18,9.94,12100395000.0,7.07106803666e-11,7.07106803666e-11,2
123,2025-12-08 13:05:18,9.94,12200390000.0,7.07106803666e-11,7.07106803666e-11,2
124,2025-12-08 13:05:18,9.94,12300385000.0,7.07106803666e-11,7.07106803666e-11,2
125,2025-12-08 13:05:18,9.94,12400380000.0,7.07106803666e-11,7.07106803666e-11,2
126,2025-12-08 13:05:18,9.94,12500375000.0,7.07106803666e-11,7.07106803666e-11,2
127,2025-12-08 13:05:18,9.94,12600370000.0,7.07106803666e-11,7.07106803666e-11,2
128,2025-12-08 13:05:18,9.94,12700365000.0,7.07106803666e-11,7.07106803666e-11,2
129,2025-12-08 13:05:18,9.94,12800360000.0,7.07106803666e-11,7.07106803666e-11,2
130,2025-12-08 13:05:18,9.94,12900355000.0,7.07106803666e-11,7.07106803666e-11,2
131,2025-12-08 13:05:18,9.94,13000350000.0,7.07106803666e-11,7.07106803666e-11,2
132,2025-12-08 13:05:18,9.94,13100345000.0,7.07106803666e-11,7.07106803666e-11,2
133,2025-12-08 13:05:18,9.94,13200340000.0,7.07106803666e-11,7.07106803666e-11,2
134,2025-12-08 13:05:18,9.94,13300335000.0,7.07106803666e-11,7.07106803666e-11,2
135,2025-12-08 13:05:18,9.94,13400330000.0,7.07106803666e-11,7.07106803666e-11,2
136,2025-12-08 13:05:18,9.94,13500325000.0,7.07106803666e-11,7.07106803666e-11,2
137,2025-12-08 13:05:18,9.94,13600320000.0,7.07106803666e-11,7.07106803666e-11,2
138,2025-12-08 13:05:18,9.94,13700315000.0,7.07106803666e-11,7.07106803666e-11,2
139,2025-12-08 13:05:18,9.94,13800310000.0,7.07106803666e-11,7.07106803666e-11,2
140,2025-12-08 13:05:18,9.94,13900305000.0,7.07106803666e-11,7.07106803666e-11,2
141,2025-12-08 13:05:18,9.94,14000300000.0,7.07106803666e-11,7.07106803666e-11,2
142,2025-12-08 13:05:18,9.94,14100295000.0,7.07106803666e-11,7.07106803666e-11,2
143,2025-12-08 13:05:18,9.94,14200290000.0,7.07106803666e-11,7.07106803666e-11,2
144,2025-12-08 13:05:18,9.94,14300285000.0,7.07106803666e-11,7.07106803666e-11,2
145,2025-12-08 13:05:18,9.94,14400280000.0,7.07106803666e-11,7.07106803666e-11,2
146,2025-12-08 13:05:18,9.94,14500275000.0,7.07106803666e-11,7.07106803666e-11,2
147,2025-12-08 13:05:18,9.94,14600270000.0,7.07106803666e-11,7.07106803666e-11,2
148,2025-12-08 13:05:18,9.94,14700265000.0,7.07106803666e-11,7.07106803666e-11,2
149,2025-12-08 13:05:18,9.94,14800260000.0,7.07106803666e-11,7.07106803666e-11,2
150,2025-12-08 13:05:18,9.94,14900255000.0,7.07106803666e-11,7.07106803666e-11,2
151,2025-12-08 13:05:18,9.94,15000250000.0,7.07106803666e-11,7.07106803666e-11,2
152,2025-12-08 13:05:18,9.94,15100245000.0,7.07106803666e-11,7.07106803666e-11,2
153,2025-12-08 13:05:18,9.94,15200240000.0,7.07106803666e-11,7.07106803666e-11,2
154,2025-12-08 13:05:18,9.94,15300235000.0,7.07106803666e-11,7.07106803666e-11,2
155,2025-12-08 13:05:18,9.94,15400230000.0,7.07106803666e-11,7.07106803666e-11,2
156,2025-12-08 13:05:18,9.94,15500225000.0,7.07106803666e-11,7.07106803666e-11,2
157,2025-12-08 13:05:18,9.94,15600220000.0,7.07106803666e-11,7.07106803666e-11,2
158,2025-12-08 13:05:18,9.94,15700215000.0,7.07106803666e-11,7.07106803666e-11,2
159,2025-12-08 13:05:18,9.94,15800210000.0,7.07106803666e-11,7.07106803666e-11,2
160,2025-12-08 13:05:18,9.94,15900205000.0,7.07106803666e-11,7.07106803666e-11,2
161,2025-12-08 13:05:18,9.94,16000200000.0,7.07106803666e-11,7.07106803666e-11,2
162,2025-12-08 13:05:18,9.94,16100195000.0,7.07106803666e-11,7.07106803666e-11,2
163,2025-12-08 13:05:18,9.94,16200190000.0,7.07106803666e-11,7.07106803666e-11,2
164,2025-12-08 13:05:18,9.94,16300185000.0,7.07106803666e-11,7.07106803666e-11,2
165,2025-12-08 13:05:18,9.94,16400180000.0,7.07106803666e-11,7.07106803666e-11,2
166,2025-12-08 13:05:18,9.94,16500175000.0,7.07106803666e-11,7.07106803666e-11,2
167,2025-12-08 13:05:18,9.94,16600170000.0,7.07106803666e-11,7.07106803666e-11,2
168,2025-12-08 13:05:18,9.94,16700165000.0,7.07106803666e-11,7.07106803666e-11,2
169,2025-12-08 13:05:18,9.94,16800160000.0,7.07106803666e-11,7.07106803666e-11,2
170,2025-12-08 13:05:18,9.94,16900155000.0,7.07106803666e-11,7.07106803666e-11,2
171,2025-12-08 13:05:18,9.94,17000150000.0,7.07106803666e-11,7.07106803666e-11,2
172,2025-12-08 13:05:18,9.94,17100145000.0,7.07106803666e-11,7.07106803666e-11,2
173,2025-12-08 13:05:18,9.94,17200140000.0,7.07106803666e-11,7.07106803666e-11,2
174,2025-12-08 13:05:18,9.94,17300135000.0,7.07106803666e-11,7.07106803666e-11,2
175,2025-12-08 13:05:18,9.94,17400130000.0,7.07106803666e-11,7.07106803666e-11,2
176,2025-12-08 13:05:18,9.94,17500125000.0,7.07106803666e-11,7.07106803666e-11,2
177,2025-12-08 13:05:18,9.94,17600120000.0,7.07106803666e-11,7.07106803666e-11,2
178,2025-12-08 13:05:18,9.94,17700115000.0,7.07106803666e-11,7.07106803666e-11,2
179,2025-12-08 13:05:18,9.94,17800110000.0,7.07106803666e-11,7.07106803666e-11,2
180,2025-12-08 13:05:18,9.94,17900105000.0,7.07106803666e-11,7.07106803666e-11,2
181,2025-12-08 13:05:18,9.94,18000100000.0,7.07106803666e-11,7.07106803666e-11,2
182,2025-12-08 13:05:18,9.94,18100095000.0,7.07106803666e-11,7.07106803666e-11,2
183,2025-12-08 13:05:18,9.94,18200090000.0,7.07106803666e-11,7.07106803666e-11,2
184,2025-12-08 13:05:18,9.94,18300085000.0,7.07106803666e-11,7.07106803666e-11,2
185,2025-12-08 13:05:18,9.94,18400080000.0,7.07106803666e-11,7.07106803666e-11,2
186,2025-12-08 13:05:18,9.94,18500075000.0,7.07106803666e-11,7.07106803666e-11,2
187,2025-12-08 13:05:18,9.94,18600070000.0,7.07106803666e-11,7.07106803666e-11,2
188,2025-12-08 13:05:18,9.94,18700065000.0,7.07106803666e-11,7.07106803666e-11,2
189,2025-12-08 13:05:18,9.94,18800060000.0,7.07106803666e-11,7.07106803666e-11,2
190,2025-12-08 13:05:18,9.94,18900055000.0,7.07106803666e-11,7.07106803666e-11,2
191,2025-12-08 13:05:18,9.94,19000050000.0,7.07106803666e-11,7.07106803666e-11,2
192,2025-12-08 13:05:18,9.94,19100045000.0,7.07106803666e-11,7.07106803666e-11,2
193,2025-12-08 13:05:18,9.94,19200040000.0,7.07106803666e-11,7.07106803666e-11,2
194,2025-12-08 13:05:18,9.94,19300035000.0,7.07106803666e-11,7.07106803666e-11,2
195,2025-12-08 13:05:18,9.94,19400030000.0,7.07106803666e-11,7.07106803666e-11,2
196,2025-12-08 13:05:18,9.94,19500025000.0,7.07106803666e-11,7.07106803666e-11,2
197,2025-12-08 13:05:18,9.94,19600020000.0,7.07106803666e-11,7.07106803666e-11,2
198,2025-12-08 13:05:18,9.94,19700015000.0,7.07106803666e-11,7.07106803666e-11,2
199,2025-12-08 13:05:18,9.94,19800010000.0,7.07106803666e-11,7.07106803666e-11,2
200,2025-12-08 13:05:18,9.94,19900005000.0,7.07106803666e-11,7.07106803666e-11,2
201,2025-12-08 13:05:18,9.94,20000000000.0,7.07106803666e-11,7.07106803666e-11,2
