Point_Index,Sweep_Timestamp,Temperature_C,Frequency_Hz,Real_S11,Imag_S11,Current_Step
35,2025-12-08 12:44:52,18.86,3400830000.0,7.07106803666e-11,7.07106803666e-11,1
36,2025-12-08 12:44:52,18.86,3500825000.0,7.07106803666e-11,7.07106803666e-11,1
37,2025-12-08 12:44:52,18.86,3600820000.0,7.07106803666e-11,7.07106803666e-11,1
38,2025-12-08 12:44:52,18.86,3700815000.0,7.07106803666e-11,7.07106803666e-11,1
39,2025-12-08 12:44:52,18.86,3800810000.0,7.07106803666e-11,7.07106803666e-11,1
40,2025-12-08 12:44:52,18.86,3900805000.0,7.07106803666e-11,7.07106803666e-11,1
41,2025-12-08 12:44:52,18.86,4000800000.0,7.07106803666e-11,7.07106803666e-11,1
42,2025-12-08 12:44:52,18.86,4100795000.0,7.07106803666e-11,7.07106803666e-11,1
43,2025-12-08 12:44:52,18.86,4200790000.0,7.07106803666e-11,7.07106803666e-11,1
44,2025-12-08 12:44:52,18.86,4300785000.0,7.07106803666e-11,7.07106803666e-11,1
45,2025-12-08 12:44:52,18.86,4400780000.0,7.07106803666e-11,7.07106803666e-11,1
46,2025-12-08 12:44:52,18.86,4500775000.0,7.07106803666e-11,7.07106803666e-11,1
47,2025-12-08 12:44:52,18.86,4600770000.0,7.07106803666e-11,7.07106803666e-11,1
48,2025-12-08 12:44:52,18.86,4700765000.0,7.07106803666e-11,7.07106803666e-11,1
49,2025-12-08 12:44:52,18.86,4800760000.0,7.07106803666e-11,7.07106803666e-11,1
50,2025-12-08 12:44:52,18.86,4900755000.0,7.07106803666e-11,7.07106803666e-11,1
51,2025-12-08 12:44:52,18.86,5000750000.0,7.07106803666e-11,7.07106803666e-11,1
52,2025-12-08 12:44:52,18.86,5100745000.0,7.07106803666e-11,7.07106803666e-11,1
53,2025-12-08 12:44:52,18.86,5200740000.0,7.07106803666e-11,7.07106803666e-11,1
54,2025-12-08 12:44:52,18.86,5300735000.0,7.07106803666e-11,7.07106803666e-11,1
55,2025-12-08 12:44:52,18.86,5400730000.0,7.07106803666e-11,7.07106803666e-11,1
56,2025-12-08 12:44:52,18.86,5500725000.0,7.07106803666e-11,7.07106803666e-11,1
57,2025-12-08 12:44:52,18.86,5600720000.0,7.07106803666e-11,7.07106803666e-11,1
58,2025-12-08 12:44:52,18.86,5700715000.0,7.07106803666e-11,7.07106803666e-11,1
59,2025-12-08 12:44:52,18.86,5800710000.0,7.07106803666e-11,7.07106803666e-11,1
60,2025-12-08 12:44:52,18.86,5900705000.0,7.07106803666e-11,7.07106803666e-11,1
61,2025-12-08 12:44:52,18.86,6000700000.0,7.07106803666e-11,7.07106803666e-11,1
62,2025-12-08 12:44:52,18.86,6100695000.0,7.07106803666e-11,7.07106803666e-11,1
63,2025-12-08 12:44:52,18.86,6200690000.0,7.07106803666e-11,7.07106803666e-11,1
64,2025-12-08 12:44:52,18.86,6300685000.0,7.07106803666e-11,7.07106803666e-11,1
65,2025-12-08 12:44:52,18.86,6400680000.0,7.07106803666e-11,7.07106803666e-11,1
66,2025-12-08 12:44:52,18.86,6500675000.0,7.07106803666e-11,7.07106803666e-11,1
67,2025-12-08 12:44:52,18.86,6600670000.0,7.07106803666e-11,7.07106803666e-11,1
68,2025-12-08 12:44:52,18.86,6700665000.0,7.07106803666e-11,7.07106803666e-11,1
69,2025-12-08 12:44:52,18.86,6800660000.0,7.07106803666e-11,7.07106803666e-11,1
70,2025-12-08 12:44:52,18.86,6900655000.0,7.07106803666e-11,7.07106803666e-11,1
71,2025-12-08 12:44:52,18.86,7000650000.0,7.07106803666e-11,7.07106803666e-11,1
72,2025-12-08 12:44:52,18.86,7100645000.0,7.07106803666e-11,7.07106803666e-11,1
73,2025-12-08 12:44:52,18.86,7200640000.0,7.07106803666e-11,7.07106803666e-11,1
74,2025-12-08 12:44:52,18.86,7300635000.0,7.07106803666e-11,7.07106803666e-11,1
75,2025-12-08 12:44:52,18.86,7400630000.0,7.07106803666e-11,7.07106803666e-11,1
76,2025-12-08 12:44:52,18.86,7500625000.0,7.07106803666e-11,7.07106803666e-11,1
77,2025-12-08 12:44:52,18.86,7600620000.0,7.07106803666e-11,7.07106803666e-11,1
78,2025-12-08 12:44:52,18.86,7700615000.0,7.07106803666e-11,7.07106803666e-11,1
79,2025-12-08 12:44:52,18.86,7800610000.0,7.07106803666e-11,7.07106803666e-11,1
80,2025-12-08 12:44:52,18.86,7900605000.0,7.07106803666e-11,7.07106803666e-11,1
81,2025-12-08 12:44:52,18.86,8000600000.0,7.07106803666e-11,7.07106803666e-11,1
82,2025-12-08 12:44:52,18.86,8100595000.0,7.07106803666e-11,7.07106803666e-11,1
83,2025-12-08 12:44:52,18.86,8200590000.0,7.07106803666e-11,7.07106803666e-11,1
84,2025-12-08 12:44:52,18.86,8300585000.0,7.07106803666e-11,7.07106803666e-11,1
85,2025-12-08 12:44:52,18.86,8400580000.0,7.07106803666e-11,7.07106803666e-11,1
86,2025-12-08 12:44:52,18.86,8500575000.0,7.07106803666e-11,7.07106803666e-11,1
87,2025-12-08 12:44:52,18.86,8600570000.0,7.07106803666e-11,7.07106803666e-11,1
88,2025-12-08 12:44:52,18.86,8700565000.0,7.07106803666e-11,7.07106803666e-11,1
89,2025-12-08 12:44:52,18.86,8800560000.0,7.07106803666e-11,7.07106803666e-11,1
90,2025-12-08 12:44:52,18.86,8900555000.0,7.07106803666e-11,7.07106803666e-11,1
91,2025-12-08 12:44:52,18.86,9000550000.0,7.07106803666e-11,7.07106803666e-11,1
92,2025-12-08 12:44:52,18.86,9100545000.0,7.07106803666e-11,7.07106803666e-11,1
93,2025-12-08 12:44:52,18.86,9200540000.0,7.07106803666e-11,7.07106803666e-11,1
94,2025-12-08 12:44:52,18.86,9300535000.0,7.07106803666e-11,7.07106803666e-11,1
95,2025-12-08 12:44:52,18.86,9400530000.0,7.07106803666e-11,7.07106803666e-11,1
96,2025-12-08 12:44:52,18.86,9500525000.0,7.07106803666e-11,7.07106803666e-11,1
97,2025-12-08 12:44:52,18.86,9600520000.0,7.07106803666e-11,7.07106803666e-11,1
98,2025-12-08 12:44:52,18.86,9700515000.0,7.07106803666e-11,7.07106803666e-11,1
99,2025-12-08 12:44:52,18.86,9800510000.0,7.07106803666e-11,7.07106803666e-11,1
100,2025-12-08 12:44:52,18.86,9900505000.0,7.07106803666e-11,7.07106803666e-11,1
101,2025-12-08 12:44:52,18.86,10000500000.0,7.07106803666e-11,7.07106803666e-11,1
102,2025-12-08 12:44:52,18.86,10100495000.0,7.07106803666e-11,7.07106803666e-11,1
103,2025-12-08 12:44:52,18.86,10200490000.0,7.07106803666e-11,7.07106803666e-11,1
104,2025-12-08 12:44:52,18.86,10300485000.0,7.07106803666e-11,7.07106803666e-11,1
105,2025-12-08 12:44:52,18.86,10400480000.0,7.07106803666e-11,7.07106803666e-11,1
106,2025-12-08 12:44:52,18.86,10500475000.0,7.07106803666e-11,7.07106803666e-11,1
107,2025-12-08 12:44:52,18.86,10600470000.0,7.07106803666e-11,7.07106803666e-11,1
108,2025-12-08 12:44:52,18.86,10700465000.0,7.07106803666e-11,7.07106803666e-11,1
109,2025-12-08 12:44:52,18.86,10800460000.0,7.07106803666e-11,7.07106803666e-11,1
110,2025-12-08 12:44:52,18.86,10900455000.0,7.07106803666e-11,7.07106803666e-11,1
111,2025-12-08 12:44:52,18.86,11000450000.0,7.07106803666e-11,7.07106803666e-11,1
112,2025-12-08 12:44:52,18.86,11100445000.0,7.07106803666e-11,7.07106803666e-11,1
113,2025-12-08 12:44:52,18.86,11200440000.0,7.07106803666e-11,7.07106803666e-11,1
114,2025-12-08 12:44:52,18.86,11300435000.0,7.07106803666e-11,7.07106803666e-11,1
115,2025-12-08 12:44:52,18.86,11400430000.0,7.07106803666e-11,7.07106803666e-11,1
116,2025-12-08 12:44:52,18.86,11500425000.0,7.07106803666e-11,7.07106803666e-11,1
117,2025-12-08 12:44:52,18.86,11600420000.0,7.07106803666e-11,7.07106803666e-11,1
118,2025-12-08 12:44:52,18.86,11700415000.0,7.07106803666e-11,7.07106803666e-11,1
119,2025-12-08 12:44:52,18.86,11800410000.0,7.07106803666e-11,7.07106803666e-11,1
120,2025-12-08 12:44:52,18.86,11900405000.0,7.07106803666e-11,7.07106803666e-11,1
121,2025-12-08 12:44:52,18.86,12000400000.0,7.07106803666e-11,7.07106803666e-11,1
122,2025-12-08 12:44:52,18.86,12100395000.0,7.07106803666e-11,7.07106803666e-11,1
123,2025-12-08 12:44:52,18.86,12200390000.0,7.07106803666e-11,7.07106803666e-11,1
124,2025-12-08 12:44:52,18.86,12300385000.0,7.07106803666e-11,7.07106803666e-11,1
125,2025-12-08 12:44:52,18.86,12400380000.0,7.07106803666e-11,7.07106803666e-11,1
126,2025-12-08 12:44:52,18.86,12500375000.0,7.07106803666e-11,7.07106803666e-11,1
127,2025-12-08 12:44:52,18.86,12600370000.0,7.07106803666e-11,7.07106803666e-11,1
128,2025-12-08 12:44:52,18.86,12700365000.0,7.07106803666e-11,7.07106803666e-11,1
129,2025-12-08 12:44:52,18.86,12800360000.0,7.07106803666e-11,7.07106803666e-11,1
130,2025-12-08 12:44:52,18.86,12900355000.0,7.07106803666e-11,7.07106803666e-11,1
131,2025-12-08 12:44:52,18.86,13000350000.0,7.07106803666e-11,7.07106803666e-11,1
132,2025-12-08 12:44:52,18.86,13100345000.0,7.07106803666e-11,7.07106803666e-11,1
133,2025-12-08 12:44:52,18.86,13200340000.0,7.07106803666e-11,7.07106803666e-11,1
134,2025-12-08 12:44:52,18.86,13300335000.0,7.07106803666e-11,7.07106803666e-11,1
135,2025-12-08 12:44:52,18.86,13400330000.0,7.07106803666e-11,7.07106803666e-11,1
136,2025-12-08 12:44:52,18.86,13500325000.0,7.07106803666e-11,7.07106803666e-11,1
137,2025-12-08 12:44:52,18.86,13600320000.0,7.07106803666e-11,7.07106803666e-11,1
138,2025-12-08 12:44:52,18.86,13700315000.0,7.07106803666e-11,7.07106803666e-11,1
139,2025-12-08 12:44:52,18.86,13800310000.0,7.07106803666e-11,7.07106803666e-11,1
140,2025-12-08 12:44:52,18.86,13900305000.0,7.07106803666e-11,7.07106803666e-11,1
141,2025-12-08 12:44:52,18.86,14000300000.0,7.07106803666e-11,7.07106803666e-11,1
142,2025-12-08 12:44:52,18.86,14100295000.0,7.07106803666e-11,7.07106803666e-11,1
143,2025-12-08 12:44:52,18.86,14200290000.0,7.07106803666e-11,7.07106803666e-11,1
144,2025-12-08 12:44:52,18.86,14300285000.0,7.07106803666e-11,7.07106803666e-11,1
145,2025-12-08 12:44:52,18.86,14400280000.0,7.07106803666e-11,7.07106803666e-11,1
146,2025-12-08 12:44:52,18.86,14500275000.0,7.07106803666e-11,7.07106803666e-11,1
147,2025-12-08 12:44:52,18.86,14600270000.0,7.07106803666e-11,7.07106803666e-11,1
148,2025-12-08 12:44:52,18.86,14700265000.0,7.07106803666e-11,7.07106803666e-11,1
149,2025-12-08 12:44:52,18.86,14800260000.0,7.07106803666e-11,7.07106803666e-11,1
150,2025-12-08 12:44:52,18.86,14900255000.0,7.07106803666e-11,7.07106803666e-11,1
151,2025-12-08 12:44:52,18.86,15000250000.0,7.07106803666e-11,7.07106803666e-11,1
152,2025-12-08 12:44:52,18.86,15100245000.0,7.07106803666e-11,7.07106803666e-11,1
153,2025-12-08 12:44:52,18.86,15200240000.0,7.07106803666e-11,7.07106803666e-11,1
154,2025-12-08 12:44:52,18.86,15300235000.0,7.07106803666e-11,7.07106803666e-11,1
155,2025-12-08 12:44:52,18.86,15400230000.0,7.07106803666e-11,7.07106803666e-11,1
156,2025-12-08 12:44:52,18.86,15500225000.0,7.07106803666e-11,7.07106803666e-11,1
157,2025-12-08 12:44:52,18.86,15600220000.0,7.07106803666e-11,7.07106803666e-11,1
158,2025-12-08 12:44:52,18.86,15700215000.0,7.07106803666e-11,7.07106803666e-11,1
159,2025-12-08 12:44:52,18.86,15800210000.0,7.07106803666e-11,7.07106803666e-11,1
160,2025-12-08 12:44:52,18.86,15900205000.0,7.07106803666e-11,7.07106803666e-11,1
161,2025-12-08 12:44:52,18.86,16000200000.0,7.07106803666e-11,7.07106803666e-11,1
162,2025-12-08 12:44:52,18.86,16100195000.0,7.07106803666e-11,7.07106803666e-11,1
163,2025-12-08 12:44:52,18.86,16200190000.0,7.07106803666e-11,7.07106803666e-11,1
164,2025-12-08 12:44:52,18.86,16300185000.0,7.07106803666e-11,7.07106803666e-11,1
165,2025-12-08 12:44:52,18.86,16400180000.0,7.07106803666e-11,7.07106803666e-11,1
166,2025-12-08 12:44:52,18.86,16500175000.0,7.07106803666e-11,7.07106803666e-11,1
167,2025-12-08 12:44:52,18.86,16600170000.0,7.07106803666e-11,7.07106803666e-11,1
168,2025-12-08 12:44:52,18.86,16700165000.0,7.07106803666e-11,7.07106803666e-11,1
169,2025-12-08 12:44:52,18.86,16800160000.0,7.07106803666e-11,7.07106803666e-11,1
170,2025-12-08 12:44:52,18.86,16900155000.0,7.07106803666e-11,7.07106803666e-11,1
171,2025-12-08 12:44:52,18.86,17000150000.0,7.07106803666e-11,7.07106803666e-11,1
172,2025-12-08 12:44:52,18.86,17100145000.0,7.07106803666e-11,7.07106803666e-11,1
173,2025-12-08 12:44:52,18.86,17200140000.0,7.07106803666e-11,7.07106803666e-11,1
174,2025-12-08 12:44:52,18.86,17300135000.0,7.07106803666e-11,7.07106803666e-11,1
175,2025-12-08 12:44:52,18.86,17400130000.0,7.07106803666e-11,7.07106803666e-11,1
176,2025-12-08 12:44:52,18.86,17500125000.0,7.07106803666e-11,7.07106803666e-11,1
177,2025-12-08 12:44:52,18.86,17600120000.0,7.07106803666e-11,7.07106803666e-11,1
178,2025-12-08 12:44:52,18.86,17700115000.0,7.07106803666e-11,7.07106803666e-11,1
179,2025-12-08 12:44:52,18.86,17800110000.0,7.07106803666e-11,7.07106803666e-11,1
180,2025-12-08 12:44:52,18.86,17900105000.0,7.07106803666e-11,7.07106803666e-11,1
181,2025-12-08 12:44:52,18.86,18000100000.0,7.07106803666e-11,7.07106803666e-11,1
182,2025-12-08 12:44:52,18.86,18100095000.0,7.07106803666e-11,7.07106803666e-11,1
183,2025-12-08 12:44:52,18.86,18200090000.0,7.07106803666e-11,7.07106803666e-11,1
184,2025-12-08 12:44:52,18.86,18300085000.0,7.07106803666e-11,7.07106803666e-11,1
185,2025-12-08 12:44:52,18.86,18400080000.0,7.07106803666e-11,7.07106803666e-11,1
186,2025-12-08 12:44:52,18.86,18500075000.0,7.07106803666e-11,7.07106803666e-11,1
187,2025-12-08 12:44:52,18.86,18600070000.0,7.07106803666e-11,7.07106803666e-11,1
188,2025-12-08 12:44:52,18.86,18700065000.0,7.07106803666e-11,7.07106803666e-11,1
189,2025-12-08 12:44:52,18.86,18800060000.0,7.07106803666e-11,7.07106803666e-11,1
190,2025-12-08 12:44:52,18.86,18900055000.0,7.07106803666e-11,7.07106803666e-11,1
191,2025-12-08 12:44:52,18.86,19000050000.0,7.07106803666e-11,7.07106803666e-11,1
192,2025-12-08 12:44:52,18.86,19100045000.0,7.07106803666e-11,7.07106803666e-11,1
193,2025-12-08 12:44:52,18.86,19200040000.0,7.07106803666e-11,7.07106803666e-11,1
194,2025-12-08 12:44:52,18.86,19300035000.0,7.07106803666e-11,7.07106803666e-11,1
195,2025-12-08 12:44:52,18.86,19400030000.0,7.07106803666e-11,7.07106803666e-11,1
196,2025-12-08 12:44:52,18.86,19500025000.0,7.07106803666e-11,7.07106803666e-11,1
197,2025-12-08 12:44:52,18.86,19600020000.0,7.07106803666e-11,7.07106803666e-11,1
198,2025-12-08 12:44:52,18.86,19700015000.0,7.07106803666e-11,7.07106803666e-11,1
199,2025-12-08 12:44:52,18.86,19800010000.0,7.07106803666e-11,7.07106803666e-11,1
200,2025-12-08 12:44:52,18.86,19900005000.0,7.07106803666e-11,7.07106803666e-11,1
201,2025-12-08 12:44:52,18.86,20000000000.0,7.07106803666e-11,7.07106803666e-11,1
